1772.07	1245.83	-239.55
1775.91	1244.32	-243.74
1779.72	1242.74	-248.19
1783.50	1241.10	-252.91
1787.26	1239.39	-257.88
1790.98	1237.63	-263.12
1794.68	1235.81	-268.63
1798.35	1233.93	-274.39
1802.00	1232.00	-280.42
1805.61	1230.01	-286.71
1809.19	1227.97	-293.27
1812.75	1225.89	-300.10
1816.28	1223.75	-307.19
1819.77	1221.57	-314.56
1823.24	1219.34	-322.19
1826.68	1217.06	-330.10
1830.09	1214.75	-338.28
1833.48	1212.39	-346.74
1836.83	1209.99	-355.47
1840.16	1207.55	-364.49
1843.46	1205.08	-373.80
1846.73	1202.57	-383.39
1850.00	1200.00	-393.33
1853.19	1197.44	-411.94
1856.38	1194.83	-432.05
1859.55	1192.19	-453.65
1862.69	1189.52	-476.94
1865.81	1186.82	-502.10
1868.90	1184.10	-529.38
1871.98	1181.35	-559.06
1875.03	1178.58	-591.49
1878.07	1175.79	-627.07
1881.08	1172.98	-666.33
1884.08	1170.15	-709.90
1887.07	1167.31	-758.56
1890.04	1164.44	-813.34
1892.99	1161.57	-875.51
1895.93	1158.67	-946.79
1898.85	1155.77	-1029.46
1901.77	1152.85	-1126.61
1904.67	1149.93	-1242.61
1907.57	1146.99	-1383.79
1910.45	1144.04	-1559.67
1913.33	1141.09	-1785.27
1916.20	1138.13	-2085.77
1919.07	1135.17	-2506.85
1921.93	1132.20	-3140.78
1924.79	1129.22	-4206.33
1927.64	1126.25	-6378.26
1930.49	1123.27	-13268.87
1933.34	1120.29	149582.35
1936.19	1117.31	11168.12
1939.05	1114.33	5767.67
1941.90	1111.36	3870.11
1944.76	1108.38	2900.53
1947.62	1105.42	2311.06
1950.49	1102.45	1914.19
1953.36	1099.49	1628.35
1956.24	1096.54	1412.34
1959.13	1093.60	1243.11
1962.03	1090.67	1106.76
1964.94	1087.75	994.40
1967.86	1084.84	900.11
1970.80	1081.94	819.75
1973.75	1079.06	750.38
1976.71	1076.20	689.84
1979.70	1073.35	636.49
1982.70	1070.52	589.10
1985.72	1067.72	546.70
1988.76	1064.93	508.53
1991.82	1062.17	473.97
1994.91	1059.44	442.54
1998.03	1056.74	413.83
2001.17	1054.07	387.52
2004.34	1051.43	363.32
2007.53	1048.83	341.00
2010.76	1046.26	320.39
2014.03	1043.74	301.30
2017.32	1041.26	283.60
2020.65	1038.84	267.18
2024.02	1036.46	251.93
2027.43	1034.14	237.76
2030.88	1031.88	224.60
2034.37	1029.68	212.38
2037.90	1027.55	201.06
2041.47	1025.49	190.57
2045.09	1023.51	180.87
2048.75	1021.62	171.94
2052.46	1019.81	163.73
2056.21	1018.09	156.23
2060.00	1016.48	149.40
2063.84	1014.97	143.23
2067.72	1013.57	137.69
2071.64	1012.29	132.78
2075.59	1011.13	128.48
2080.00	1010.00	124.77
2083.61	1009.20	125.46
2087.66	1008.43	126.99
2091.73	1007.80	128.91
2095.83	1007.29	131.20
2099.93	1006.92	133.86
2104.05	1006.67	136.90
2108.17	1006.54	140.31
2112.29	1006.54	144.08
2116.41	1006.65	148.20
2120.53	1006.88	152.68
2124.64	1007.22	157.51
2128.74	1007.67	162.67
2132.83	1008.22	168.18
2136.90	1008.87	174.00
2140.95	1009.62	180.15
2144.99	1010.46	186.62
2149.01	1011.39	193.39
2153.00	1012.40	200.47
2156.98	1013.50	207.84
2160.93	1014.67	215.50
2164.86	1015.92	223.44
2168.77	1017.25	231.65
2172.65	1018.64	240.13
2176.50	1020.10	248.87
2180.34	1021.62	257.87
2184.14	1023.20	267.11
2187.93	1024.84	276.58
2191.68	1026.54	286.30
2195.42	1028.29	296.23
2199.12	1030.10	306.39
2202.81	1031.95	316.75
2206.47	1033.85	327.32
2210.10	1035.80	338.09
2213.71	1037.79	349.04
2217.30	1039.82	360.18
2220.86	1041.90	371.50
2224.40	1044.01	382.98
2227.92	1046.17	394.63
2231.41	1048.36	406.43
2234.88	1050.58	418.39
2238.33	1052.84	430.48
2241.76	1055.13	442.71
2245.17	1057.45	455.06
2248.55	1059.81	467.54
2251.92	1062.19	480.13
2255.26	1064.60	492.83
2258.59	1067.04	505.63
2261.89	1069.51	518.53
2265.17	1072.00	531.51
2268.44	1074.52	544.57
2271.68	1077.07	557.70
2274.91	1079.64	570.90
2278.12	1082.23	584.16
2281.31	1084.84	597.47
2284.48	1087.48	610.83
2287.63	1090.13	624.23
2290.77	1092.81	637.65
2293.89	1095.51	651.10
2296.99	1098.22	664.57
2300.07	1100.96	678.06
2303.14	1103.72	691.54
2306.19	1106.49	705.02
2310.00	1110.00	718.49
2312.24	1112.09	782.10
2315.25	1114.92	876.57
2318.24	1117.75	991.71
2321.22	1120.60	1135.99
2324.19	1123.47	1323.28
2327.15	1126.34	1577.94
2330.10	1129.22	1947.11
2333.04	1132.10	2535.40
2335.98	1134.99	3630.67
2338.92	1137.88	6418.35
2341.86	1140.78	28835.19
2344.79	1143.68	-11256.69
2347.73	1146.57	-4635.96
2350.67	1149.46	-2882.06
2353.61	1152.35	-2067.00
2356.56	1155.23	-1593.75
2359.52	1158.11	-1283.03
2362.49	1160.97	-1062.30
2365.46	1163.82	-896.67
2368.45	1166.66	-767.26
2371.46	1169.49	-662.97
2374.48	1172.29	-576.84
2377.52	1175.07	-504.31
2380.59	1177.83	-442.26
2383.68	1180.56	-388.49
2386.80	1183.25	-341.40
2389.95	1185.91	-299.80
2393.14	1188.53	-262.82
2396.37	1191.09	-229.78
2399.65	1193.60	-200.14
2402.97	1196.03	-173.52
2406.36	1198.39	-149.58
2409.80	1200.65	-128.10
2413.32	1202.80	-108.88
2416.92	1204.82	-91.79
2420.60	1206.67	-76.72
2424.38	1208.32	-63.62
2428.26	1209.72	-52.46
2432.23	1210.81	-43.22
2436.29	1211.52	-35.94
2440.41	1211.75	-30.64
2444.51	1211.44	-27.38
2450.00	1210.00	-26.18
2452.35	1208.97	-28.75
2455.91	1206.91	-34.61
2459.21	1204.43	-42.74
2462.25	1201.64	-53.15
2465.06	1198.63	-65.88
2467.68	1195.45	-81.03
2470.13	1192.13	-98.78
2472.45	1188.72	-119.39
2474.64	1185.23	-143.22
2476.73	1181.67	-170.79
2478.73	1178.07	-202.82
2480.66	1174.43	-240.31
2482.53	1170.75	-284.69
2484.35	1167.05	-338.07
2486.11	1163.32	-403.61
2487.85	1159.58	-486.29
2489.54	1155.82	-594.45
2491.22	1152.06	-743.03
2492.87	1148.28	-961.80
2494.50	1144.49	-1319.72
2496.13	1140.70	-2020.80
2497.74	1136.91	-4051.02
2499.35	1133.11	-98890.36
2500.97	1129.32	4576.05
2502.58	1125.52	2263.00
2504.20	1121.73	1509.33
2505.83	1117.94	1132.61
2507.48	1114.16	904.72
2509.14	1110.39	750.72
2510.83	1106.63	638.80
2512.54	1102.87	553.13
2514.27	1099.13	484.98
2516.04	1095.41	429.12
2517.84	1091.70	382.26
2519.69	1088.01	342.19
2521.57	1084.35	307.40
2523.51	1080.71	276.84
2525.50	1077.10	249.71
2527.55	1073.52	225.46
2529.67	1069.98	203.64
2531.85	1066.48	183.93
2534.12	1063.04	166.06
2536.47	1059.65	149.86
2538.91	1056.33	135.15
2541.45	1053.08	121.83
2544.10	1049.92	109.80
2546.87	1046.87	99.00
2549.76	1043.93	89.37
2552.79	1041.13	80.87
2555.95	1038.48	73.48
2559.26	1036.02	67.19
2562.71	1033.77	61.98
2566.30	1031.75	57.84
2570.00	1030.00	54.83
2573.88	1028.51	58.24
2577.82	1027.30	62.92
2581.84	1026.36	68.93
2585.90	1025.66	76.32
2589.99	1025.18	85.22
2594.11	1024.90	95.76
2598.23	1024.79	108.14
2602.35	1024.84	122.66
2606.47	1025.04	139.71
2610.58	1025.35	159.86
2614.68	1025.77	183.95
2618.78	1026.28	213.22
2622.86	1026.87	249.62
